rxn,P0.05,P0.11,P0.16,P0.22,P0.30,C0.05,C0.11,C0.16,C0.22,C0.30,N0.05,N0.11,N0.16,N0.22,N0.30,L0.05,L0.11,L0.16,L0.22,L0.30,U0.05,U0.11,U0.16,U0.22,U0.30
PRPPS,1.473171249911911,0.6607856850348874,0.7724720743601801,0.3268821385116291,0.6983682022026889,-0.6000257033598826,0.8126215665622497,0.6523203654489935,0.7895554990955141,1.0223368606457703,0.5494487926626485,-0.564858587039196,0.4221571120545083,-0.6872295415412488,0.7153988579708662,0.8376769088376972,0.38798800172716025,-0.033591048330029495,0.720418923889408,-0.8654611274444567,-0.665254762531396,-0.5015013035222863,0.04327485393180553,0.7397376096436495,1.0913056117867597
PSCVTi,-0.0980323682542098,-0.0312266630858051,-0.0057372139260221,0.107328367913456,0.30159380902791905,-0.142552101009036,-0.0884091718107087,0.0618243028859864,0.0720760077862643,0.0436300677257918,-0.9056729662666121,-0.523829848340743,-0.41121788559252004,-0.008257029859086391,0.22520854271982896,1.0630425693256,0.8821930729956441,0.8454813204453442,0.6562541649261129,0.293490122342674,-0.36885941761045,0.516731802195397,0.4565698770968579,0.259682202964908,0.12812918108334198
PSERT,0.0475487984348572,-0.300485413561479,-0.087543349659501,0.0637441912329127,0.46568511183383204,-0.330227289875005,-0.54060135033562,-0.6355369343854119,-0.534824988885713,-0.231378861577072,-0.500961790657925,-0.29723418640147103,-0.32941203200945696,0.11142156947784598,0.39145215429822994,1.21582479768954,0.9255753282758091,1.1192663248508998,0.721609674732038,0.604454772990403,0.18404196400876,0.779966476882829,0.755608913317893,0.669646468156596,0.25460750147071
PYK,0.09933815857297816,-0.0535216086286044,-0.03206638483727416,-0.1385035659205563,-0.23619207395517056,-1.6140937144777199,-1.9530016548308102,-2.095445524505335,-1.912695329899905,-1.70135479391051,-0.7380163615534909,-0.654948198605954,-0.629049327528859,-0.6048415508241585,-0.4529626626876605,-0.7774588329861125,-0.7133486421925871,-0.6648412659405436,-0.6229460122999825,-0.6685386283368144,-0.318675979656978,-0.5495130236080935,-0.608073190775126,-0.5457720738902825,-0.37273089658769504
PYRDC,-0.03680535283948811,-0.27592548961213165,-0.4044398619844223,-0.5746202242275297,-0.4866480452063973,-1.5350938981014732,-2.124039612350543,-2.0501091394751,-1.79387762751122,-1.57358240112813,-0.06536335328178966,-0.5643883064461916,-0.5711802411289589,-0.5647841253326881,-0.5569015194169561,-0.4698778549894023,-0.576459522109601,-0.5807519235033967,-0.6669634280341047,-0.66248546392328,-0.4205312890891557,-0.7120357973254178,-0.8751679536561164,-0.7995698991607737,-0.8077039211131473
PYRt2,-1.10892314879882,-5.371692472858809,-3.9212985929817004,-4.39833510683701,-4.84571385021426,-2.8403496525008,-0.590958713736781,0.6313188966287471,-4.581858339925651,-6.99180568869439,-2.28046555272733,-3.40815303986346,-4.05282172336351,-4.4499398505350305,-7.5182389944428305,-6.1992735442976,-9.19460329724818,-4.154827442520951,-2.85159420295138,-4.52181032527293,-4.88670070056025,-5.72041233222411,-3.8847544534075693,-7.051326649804209,-4.07044789152542
RPE,-0.0694079139731618,-0.00112741058162869,-0.0446377935843647,-0.130708436290601,-0.07370180986967301,-0.21021292841627198,-0.322247790684086,-0.276796014146327,-0.391655178748933,-0.380405342193181,-0.142923948522694,-0.125204262240174,-0.0752949232055173,-0.147712318321594,-0.214544997689442,-0.150800188221001,-0.0875279144905666,-0.171439309381583,-0.181941684086877,-0.234432364364932,-0.0260398079999236,-0.24915079353342998,-0.175473099210397,-0.184911906714517,-0.1704162390536
SACCD1,-0.05287470001684,0.41719642263010204,0.643244250003402,0.915170079571735,1.1622984503492,0.5212911600082489,0.960094596879524,0.8401265098689341,0.753097592202685,0.9360131651499841,0.440911367090758,0.440006138589914,0.479266965407075,0.764723420303698,0.9118290669776359,0.581186504040544,0.758590822865182,0.7799944784142808,0.85719328008412,1.17333782634119,-0.14638491500700002,0.572097677721353,0.96974688996927,0.793692718236385,0.8367323869639031
SACCD2,0.017384072479387,0.4761172210114621,0.46131355059282503,0.786537046139433,1.0408995007220698,-0.0103629807549975,0.718177068024191,0.5483631088944361,0.726494073480641,1.0325888311989,-0.499606990317444,-0.0758307278824083,0.0108307136604022,0.559197624887715,0.792657729936677,1.21159763445184,1.42877453511659,1.3079076020726101,0.894479509537258,1.00570131641617,0.313942890639047,1.1331160656411499,1.2080856106848998,0.971189663943187,0.818984777590256
SHK3D,-0.0980323682542098,-0.0312266630858051,-0.0057372139260221,0.107328367913456,0.30159380902791905,-0.142552101009036,-0.0884091718107087,0.0618243028859864,0.0720760077862643,0.0436300677257918,-0.9056729662666121,-0.523829848340743,-0.41121788559252004,-0.008257029859086391,0.22520854271982896,1.0630425693256,0.8821930729956441,0.8454813204453442,0.6562541649261129,0.293490122342674,-0.36885941761045,0.516731802195397,0.4565698770968579,0.259682202964908,0.12812918108334198
SHKK,-0.0980323682542098,-0.0312266630858051,-0.0057372139260221,0.107328367913456,0.30159380902791905,-0.142552101009036,-0.0884091718107087,0.0618243028859864,0.0720760077862643,0.0436300677257918,-0.9056729662666121,-0.523829848340743,-0.41121788559252004,-0.008257029859086391,0.22520854271982896,1.0630425693256,0.8821930729956441,0.8454813204453442,0.6562541649261129,0.293490122342674,-0.36885941761045,0.516731802195397,0.4565698770968579,0.259682202964908,0.12812918108334198
SLFAT,0.155628195053576,-0.101351941458659,0.0513312937218095,0.265402003750793,0.219986231716507,-0.7784016906471801,-0.37749164533697205,-0.465489420523435,-0.596382622103552,0.9602216618524719,-0.600153498782523,-0.27604886401753104,-0.0894318386476292,-0.5556836635236121,-0.17647267309889897,0.206058588042037,0.325167349635225,0.22923112153724498,0.30813092526799896,0.440268774334145,0.301775968183915,0.39965073237609794,0.18770070809770004,0.29025200172084803,0.19470047295129803
SUCD2_u6m,-0.6173458221581957,-0.10856184418680508,-0.3054507674711126,-0.8524553202139488,-1.7668689795960233,1.4261339615231898,1.6633828348537705,1.7898224614944398,1.91431219344358,1.4273076640683702,-0.1481272070170747,-0.3128905389455637,-0.2889511550920357,-1.4033412950582358,-1.253366348206988,-1.0708009361845414,-1.3714730545171687,-1.7455010655559036,-1.9514136538407771,-2.24165166492444,-0.4315730473632564,-1.1895867485192066,-1.5187919308951934,-1.2527237394315895,-1.9800986623829768
SUCFUMtm,2.58611791457184,3.1495581614198196,3.36052663479544,2.4847763021022597,3.1243133207518703,4.89882116386441,5.48283965913989,3.06044856080657,3.49436751595132,3.61914940925937,2.9128170342631603,2.98568959563533,3.52267932727637,2.86666357632694,3.71024485073822,3.9916530489747,2.09992318208805,1.97110383089273,3.6008606997820096,2.8098843798666797,4.894179029990481,3.62014651471765,3.2395112222391402,2.9933807427756203,2.95928729254371
SUCOAS1m,0.010110668457524149,-0.0269052600000366,-0.01267817104892005,-0.2001317678949905,-0.048367055074328515,1.300363062062695,1.367021645293085,1.555317445041725,0.9513201855114723,0.6877350645822435,0.5783204866258891,0.8551036601103585,0.891111250454025,0.42631236569081976,0.4164601890180768,-0.021945700925591047,0.1210395740983489,0.08190295030571476,0.1842040406999576,-0.08687009869117301,0.057898184292309,0.1814250535777985,-0.1847959365705995,-0.09462764169026,0.44646426073828005
SULR,-0.04521925667344265,0.0147631809329076,0.152268078532725,0.2348660640152745,0.5446034383134379,0.1074851979883318,0.457368599117939,0.6080223762007845,0.7018278215655525,0.9710353393796364,0.17379164225185503,0.543970579661562,0.6949753226164735,0.8539382522537242,0.937462200759306,0.6536759817071235,0.8464312034045329,0.6589497941512745,0.7627118143522055,1.050548089969405,1.16119861192746,0.6962599641661236,0.9868636678647736,1.011193410785721,1.065876755111055
TALA,-0.15240767292928006,-0.241653625363271,-0.24057215949241298,-0.1326199373352219,-0.445372449035131,0.3548542705059591,0.08566346915127851,-0.09151290390663692,-0.08913844151933445,-0.235921937219855,0.079368781289502,-0.45906161694782505,-0.4203493782049915,-0.489217372926687,-0.481851169635632,-0.329933665165035,-0.5418218268949639,-0.4652941276400265,-0.4133586688915355,-0.2555077012324975,0.1787154598277348,-0.18552064940639354,-0.7461060447490201,-0.6081556435753579,-0.4129683179021895
THRA,0.0733296030601858,0.34386032830153496,0.7311310459401441,0.7512647334053579,0.70052026367183,-1.1800212734501698,-1.1678396666124,-0.708625317744492,-0.3609131826737971,-0.0923018880019069,-0.8553280926935258,-0.663978065693636,-0.33336983239521,-0.36038024391067996,0.0281214367432564,1.06114529296223,0.917963062471298,0.9243795438522451,0.8947610048038541,1.25353224735694,-0.9733237661001651,0.23618390875514,0.46139831328858705,0.10594027495979101,-0.23473685322760002
THRD_Lm,0.0259502365735454,-0.0762545821948933,0.141657022907755,0.15591743762859697,-0.17362823797364302,-0.43665311587171296,-0.458362682169758,-0.5670229908822221,-0.6567532365955611,-0.341859506064115,-0.462490291511867,-0.42256091323789097,-0.266740454731052,-0.224885117204517,-0.297627687152019,1.2732888102621498,0.7789058454067659,0.724689245449854,0.30546977366294803,-0.0838616933745236,-0.294818337115005,-0.160378303455819,0.0352604289794662,-0.143760133581541,-0.144497471578241
THRS,-0.0702650131505333,0.0557530833933217,0.16872426028149198,0.0538376573956629,0.0750421480598556,-0.426815322336829,-0.278314883927144,-0.29340092728973305,-0.351330854875701,-0.34604610691573306,-0.584111617157512,-0.47778733407436297,-0.327727119205522,-0.296127464595815,-0.164275125503599,0.7435096530974542,0.51106395285045,0.481735709167321,0.295686132553759,0.100921304644151,0.0414038211975583,0.11901514567006301,0.40054010266935497,0.0025496523705829197,-0.138831052695444
TKT1,-0.3170954306687713,-1.2973924334981104,-2.010694223153064,-2.7821204807049047,-2.061467635124101,0.24349322551752506,0.16502380808219852,-0.4636725422995285,-1.433753968987726,-1.5461093280683735,0.2952917374325805,-1.2503581012852218,-1.794322263271413,-1.577790801900957,-1.757397675629605,-1.330767355859031,-1.6989482598169483,-1.5768717729171398,-1.8337015711334983,-1.7437157137686707,0.8645751295363671,-0.015831461848128003,-0.4875550100070625,-1.6024821861353225,-1.3213090037069328
TKT2,-0.3170954306687713,-1.2973924334981104,-2.010694223153064,-2.7821204807049047,-2.061467635124101,0.24349322551752506,0.16502380808219852,-0.4636725422995285,-1.433753968987726,-1.5461093280683735,0.2952917374325805,-1.2503581012852218,-1.794322263271413,-1.577790801900957,-1.757397675629605,-1.330767355859031,-1.6989482598169483,-1.5768717729171398,-1.8337015711334983,-1.7437157137686707,0.8645751295363671,-0.015831461848128003,-0.4875550100070625,-1.6024821861353225,-1.3213090037069328
TPI,0.0452028076932237,-0.253596086331349,-0.34115046561227397,-0.46609381571591996,-0.6147235413630021,-1.4417582328912901,-1.6317241324407898,-1.7139568931426998,-1.5631476886895401,-1.7035332233745302,-1.2762739314778402,-1.32518012950938,-1.28082880579444,-1.21091027964129,-0.871452875033652,-1.1055793603246202,-0.863071604626128,-0.8299445730821892,-0.7283053140656891,-0.9044761533229501,-0.16178627203502302,-0.725972686926437,-0.7308900004577009,-0.8091965166973729,-0.664840884307999
TRPS1,0.0192626657628146,0.196378807175592,0.34690417903921805,0.5609268793046359,0.44860169571767894,-0.276214607444785,-0.0416463487554124,0.008624549041921191,0.14597331734389302,0.237408581228596,-0.30536941674751894,-0.0474899844365396,-0.00695758981194828,0.252799042037445,0.364105200896421,1.36055743143464,0.9950168186474201,1.00361259869058,0.646697740777891,0.252956177324052,0.4658242082181989,0.9354252100070749,1.2341621522207,0.6984232923215731,0.33446604774059
TYRTA,0.0802258703183863,0.24226915600783802,0.20398066584313798,0.39335250562287005,0.7112502035795921,0.0897475944207372,0.43550198404479995,0.547818421730751,0.312341302598599,0.266682480677439,-0.0346397300176225,0.346780430879978,0.204378190255152,0.17996072019949,0.49741031801326796,0.9206569282004449,1.12491633141505,1.1883303835419698,1.03695558934387,0.755261761373693,-0.18733716569089004,0.501093831993582,1.06988702475655,0.6715060726646049,0.35547591766292297
VALTA,-0.0664527744792379,-0.6830311172841012,-0.48612461163075105,-0.42685523610229403,0.9684756453958191,-0.34484683660416604,-0.606267387561469,-0.564109687049599,-1.4153483880481201,-1.0770679774201,-0.404278389577159,0.497909023532443,0.28921796744616496,0.729178684614048,1.6279334913744599,2.23490222021712,1.92821963753905,2.0294652395976103,1.78633649827679,0.23142623079199698,-0.844936045690215,0.460881886742074,0.35080035163196005,0.240408956007227,0.211192840707658
